,I1,I2,V1,V2,a1,a2,b1,b2,gammaTuple,harmonic,power,Pin,Pout,Gain,Pdc1,Pdc2,PAE,drainEff,Load Gamma,r,x
316,,,,,(1.0471e-09-1.294e-09j),(1.6044e-09-6.0475e-09j),(0.011702-0.0012313j),(0.038274-0.022198j),"(12,)",2,7,-11.597279272882805,-0.09294884821826722,11.504330424664538,,,,,(9.994083856489422e-08-1.0004215042944239e-07j),9.994083856489422e-08,-1.0004215042944239e-07
317,,,,,(-2.1186e-10+9.0843e-10j),(-1.6675e-10+3.2107e-09j),(-0.0056036+0.0034811j),(-0.016896+0.015212j),"(12,)",3,7,-16.623571740753583,-5.876404692854525,10.747167047899058,,,,,(9.994312100748536e-08-1.000452913845959e-07j),9.994312100748536e-08,-1.000452913845959e-07
318,2.5547e-07,0.049542,-0.3,3.0,(0.15868+3.623e-09j),(-0.09343-0.15022j),(-0.04537-0.16808j),(-0.20845+0.39006j),"(12,)",1,8,4.09085752480964,19.146154785725884,15.055297260916245,-7.664099999999999e-08,0.148626,56.999775846756286,55.27397386729105,(-0.19999840734735655+0.34640739376392476j),-0.19999840734735655,0.34640739376392476
319,,,,,(1.0945e-09-1.5192e-09j),(1.4189e-09-6.8933e-09j),(0.013064-0.0021235j),(0.041577-0.027353j),"(12,)",2,8,-10.575520477476609,0.9286682401941324,11.50418871767074,,,,,(9.994456082821339e-08-1.0004368828116214e-07j),9.994456082821339e-08,-1.0004368828116214e-07
320,,,,,(-4.1991e-10+1.0724e-09j),(-7.6982e-10+3.8942e-09j),(-0.0074614+0.003266j),(-0.02333+0.015611j),"(12,)",3,8,-14.792594648277111,-4.0450806547576725,10.747513993519437,,,,,(9.994039877710925e-08-1.0004416779642296e-07j),9.994039877710925e-08,-1.0004416779642296e-07
321,3.6205e-07,0.050413,-0.3,3.0,(0.17804+3.4167e-09j),(-0.095257-0.15501j),(-0.044141-0.1879j),(-0.21654+0.4j),"(12,)",1,9,4.437788482505558,19.389887286583875,14.952098804078314,-1.08615e-07,0.151239,59.29164161757219,57.454616683196804,(-0.19999581854226242+0.34641023636785373j),-0.19999581854226242,0.34641023636785373
322,,,,,(1.1043e-09-1.741e-09j),(1.1125e-09-7.6702e-09j),(0.014224-0.0031819j),(0.043933-0.032768j),"(12,)",2,9,-9.737800806062806,1.766482915703308,11.504283721766114,,,,,(9.994258861726442e-08-1.000450972205285e-07j),9.994258861726442e-08,-1.000450972205285e-07
323,,,,,(-6.594e-10+1.2369e-09j),(-1.4828e-09+4.6002e-09j),(-0.009486+0.0028923j),(-0.030425+0.015573j),"(12,)",3,9,-13.082574185330005,-2.3351318262543317,10.747442359075674,,,,,(9.9942825834785e-08-1.0004241161133585e-07j),9.9942825834785e-08,-1.0004241161133585e-07
324,8.625e-10,0.035805,-0.3,3.0,(0.070879+5.18e-09j),(-0.11164-0.033768j),(-0.047706-0.066812j),(-0.08442+0.2791j),"(13,)",1,1,-0.6654482000031663,15.527885061763707,16.193333261766874,-2.5874999999999996e-10,0.10741499999999998,34.043500495740815,33.244788426197466,0.4j,0.0,0.4
325,,,,,(7.7452e-11-2.9432e-10j),(-1.872e-10-1.1292e-09j),(0.0018587-0.0010852j),(0.0047135-0.0065799j),"(13,)",2,1,-26.352216242539996,-14.847080353831753,11.505135888708244,,,,,(9.994564756131147e-08-1.0004617240083309e-07j),9.994564756131147e-08,-1.0004617240083309e-07
326,,,,,(3.2766e-11+1.2619e-10j),(1.8844e-10+4.0788e-10j),(-0.00046627+0.00079537j),(-0.0010988+0.0029813j),"(13,)",3,1,-33.716002639177425,-22.969016837445047,10.746985801732382,,,,,(9.994093008344788e-08-1.0004195953969493e-07j),9.994093008344788e-08,-1.0004195953969493e-07
327,5.2719e-09,0.035918,-0.3,3.0,(0.079527+5.4828e-09j),(-0.12024-0.037759j),(-0.051094-0.07577j),(-0.094398+0.3006j),"(13,)",1,2,0.058550346031612424,16.2007326375766,16.142182291544987,-1.5815700000000002e-09,0.10775399999999999,39.634300689533546,38.693664607810376,(6.056128439864888e-07+0.39999980981822614j),6.056128439864888e-07,0.39999980981822614
328,,,,,(2.0759e-11-4.0353e-10j),(-5.4849e-10-1.4154e-09j),(0.0021197-0.0019118j),(0.00434-0.0098181j),"(13,)",2,2,-23.899732546044273,-12.394618422288804,11.50511412375547,,,,,(9.993945518208125e-08-1.0004249656147653e-07j),9.993945518208125e-08,-1.0004249656147653e-07
329,,,,,(1.0475e-11+2.2805e-10j),(1.7478e-10+7.6738e-10j),(-0.0010879+0.0011936j),(-0.0029656+0.0047096j),"(13,)",3,2,-28.846878779037837,-18.1001706093534,10.746708169684439,,,,,(9.994233203105098e-08-1.000443731678454e-07j),9.994233203105098e-08,-1.000443731678454e-07
330,1.6153e-08,0.035971,-0.3,3.0,(0.089231+5.6924e-09j),(-0.12764-0.041919j),(-0.053758-0.086058j),(-0.1048+0.31909j),"(13,)",1,3,0.670207189332948,16.755597464754203,16.085390275421258,-4.8458999999999996e-09,0.10791300000000001,44.98347117863462,43.902169311853065,(6.5450389293568585e-06+0.40001038603503786j),6.5450389293568585e-06,0.40001038603503786
331,,,,,(-4.7318e-11-5.6777e-10j),(-1.0367e-09-1.8753e-09j),(0.0026008-0.0030777j),(0.0042004-0.014559j),"(13,)",2,3,-20.905403089755417,-9.400432804294653,11.504970285460765,,,,,(9.994405201523128e-08-1.0004155478293684e-07j),9.994405201523128e-08,-1.0004155478293684e-07
332,,,,,(-3.5816e-11+3.6273e-10j),(9.916e-11+1.2523e-09j),(-0.0019932+0.0016343j),(-0.0057693+0.0067546j),"(13,)",3,3,-24.786145742785173,-14.039010142586637,10.747135600198538,,,,,(9.994623491430482e-08-1.0004734745078892e-07j),9.994623491430482e-08,-1.0004734745078892e-07
333,3.4323e-08,0.03618,-0.3,3.0,(0.10012+5.7944e-09j),(-0.13372-0.04626j),(-0.055627-0.097828j),(-0.11565+0.3343j),"(13,)",1,4,1.2068352951920218,17.206156373648437,15.999321078456415,-1.02969e-08,0.10854,49.63656385341807,48.420115395245986,0.4000000000000001j,0.0,0.4000000000000001
334,,,,,(-9.2904e-11-7.9325e-10j),(-1.539e-09-2.5802e-09j),(0.0035031-0.0044324j),(0.0052169-0.020595j),"(13,)",2,4,-17.96995966635093,-6.464972371115571,11.50498729523536,,,,,(9.994107460212402e-08-1.0004285467792282e-07j),9.994107460212402e-08,-1.0004285467792282e-07
335,,,,,(-9.9983e-11+5.1908e-10j),(-2.2214e-11+1.8204e-09j),(-0.0030924+0.0020955j),(-0.0092181+0.0089867j),"(13,)",3,4,-21.563294715621772,-10.816180048045613,10.747114667576161,,,,,(9.994415817797882e-08-1.0004576145864739e-07j),9.994415817797882e-08,-1.0004576145864739e-07
336,6.3442e-08,0.036495,-0.3,3.0,(0.11233+5.805e-09j),(-0.13882-0.050528j),(-0.05679-0.11104j),(-0.12632+0.34704j),"(13,)",1,5,1.6686756282353947,17.580387674290762,15.911712046055369,-1.90326e-08,0.109485,53.66323679773484,52.3219768991186,(3.7045752559832365e-06+0.40001017761080465j),3.7045752559832365e-06,0.40001017761080465
337,,,,,(-1.1286e-10-1.0506e-09j),(-2.0029e-09-3.4327e-09j),(0.0046905-0.0058184j),(0.0071635-0.027176j),"(13,)",2,5,-15.53971292199521,-4.034849837536736,11.504863084458474,,,,,(9.994202730399336e-08-1.0004543393406523e-07j),9.994202730399336e-08,-1.0004543393406523e-07
338,,,,,(-1.9404e-10+6.8398e-10j),(-2.4106e-10+2.4381e-09j),(-0.0043894+0.0024507j),(-0.013402+0.010979j),"(13,)",3,5,-18.98377273533542,-8.236886890209396,10.746885845126023,,,,,(9.994463312752042e-08-1.0004535687904443e-07j),9.994463312752042e-08,-1.0004535687904443e-07
339,1.1314e-07,0.036814,-0.3,3.0,(0.12604+5.7671e-09j),(-0.14318-0.054462j),(-0.057299-0.12569j),(-0.13615+0.35796j),"(13,)",1,6,2.0345036832855445,17.896003193280464,15.861499509994918,-3.3942e-08,0.110442,57.22489277494067,55.77840054327158,(-8.594131244012587e-06+0.3999920943428564j),-8.594131244012587e-06,0.3999920943428564
340,,,,,(-1.1586e-10-1.3117e-09j),(-2.415e-09-4.3228e-09j),(0.0059788-0.0071387j),(0.0095568-0.033687j),"(13,)",2,6,-13.629753990452222,-2.124876699764672,11.50487729068755,,,,,(9.994115880103705e-08-1.0004208348709445e-07j),9.994115880103705e-08,-1.0004208348709445e-07
341,,,,,(-3.2393e-10+8.524e-10j),(-5.8102e-10+3.0857e-09j),(-0.0058785+0.0026368j),(-0.018341+0.012515j),"(13,)",3,6,-16.828827394942852,-6.08167655242298,10.747150842519876,,,,,(9.99437600497699e-08-1.000438276526432e-07j),9.99437600497699e-08,-1.000438276526432e-07
342,1.8464e-07,0.0371,-0.3,3.0,(0.14142+5.6695e-09j),(-0.14697-0.057968j),(-0.057178-0.14189j),(-0.14492+0.36742j),"(13,)",1,7,2.3076550678092085,18.16369888067786,15.856043812868652,-5.5392e-08,0.11130000000000001,60.39589948787061,58.867382244384544,(1.8579574979676218e-06+0.4000047105350808j),1.8579574979676218e-06,0.4000047105350808
343,,,,,(-1.1274e-10-1.5662e-09j),(-2.7942e-09-5.202e-09j),(0.0072699-0.0083937j),(0.01206-0.039977j),"(13,)",2,7,-12.100470339082898,-0.5958210687157103,11.504649270367189,,,,,(9.994373097748037e-08-1.0004556108733555e-07j),9.994373097748037e-08,-1.0004556108733555e-07
344,,,,,(-4.848e-10+1.0158e-09j),(-1.0258e-09+3.7391e-09j),(-0.0075002+0.0026532j),(-0.023833+0.013556j),"(13,)",3,7,-14.996779493173555,-4.2494094652374255,10.74737002793613,,,,,(9.994337217208786e-08-1.0004060113435896e-07j),9.994337217208786e-08,-1.0004060113435896e-07
345,2.7562e-07,0.03737,-0.3,3.0,(0.15868+5.5539e-09j),(-0.15023-0.060913j),(-0.0564-0.15975j),(-0.15228+0.37559j),"(13,)",1,8,2.457199076099138,18.387785909361718,15.930586833262577,-8.268599999999999e-08,0.11211,63.10734106279544,61.536705035679226,(-7.849100099336269e-06+0.39998720748945166j),-7.849100099336269e-06,0.39998720748945166
346,,,,,(-1.0902e-10-1.8047e-09j),(-3.1459e-09-6.0213e-09j),(0.0084744-0.0095602j),(0.014401-0.045831j),"(13,)",2,8,-10.882755689933896,0.6218122607782257,11.504567950712122,,,,,(9.994417283659058e-08-1.0004573395779584e-07j),9.994417283659058e-08,-1.0004573395779584e-07
347,,,,,(-6.7415e-10+1.1706e-09j),(-1.5728e-09+4.3823e-09j),(-0.0092244+0.0024853j),(-0.029784+0.014033j),"(13,)",3,8,-13.407196872371323,-2.6599600796249168,10.747236792746406,,,,,(9.99445731097683e-08-1.0004625992313394e-07j),9.99445731097683e-08,-1.0004625992313394e-07
348,3.8329e-07,0.037569,-0.3,3.0,(0.17804+5.3367e-09j),(-0.15305-0.063297j),(-0.054962-0.1795j),(-0.15824+0.38263j),"(13,)",1,9,2.4832029875600248,18.57377135360374,16.090568366043716,-1.14987e-07,0.112707,65.46072188728293,63.88902277187752,(-4.077736266657524e-06+0.39999645940199885j),-4.077736266657524e-06,0.39999645940199885
349,,,,,(-1.1611e-10-2.0302e-09j),(-3.5192e-09-6.7831e-09j),(0.0095635-0.010726j),(0.016347-0.051507j),"(13,)",2,9,-9.860939388961544,1.643819254727585,11.504758643689128,,,,,(9.994151881185482e-08-1.000435670494766e-07j),9.994151881185482e-08,-1.000435670494766e-07
350,,,,,(-8.8238e-10+1.3188e-09j),(-2.1914e-09+5.0105e-09j),(-0.011007+0.0021794j),(-0.036019+0.014078j),"(13,)",3,9,-12.009910425080658,-1.2622660615019379,10.747644363578722,,,,,(9.994250381836465e-08-1.0004468284086348e-07j),9.994250381836465e-08,-1.0004468284086348e-07
351,5.0162e-11,0.033209,-0.3,3.0,(0.070879+6.9244e-09j),(-0.10429+0.03612j),(-0.052075-0.053699j),(-0.052159+0.27094j),"(14,)",1,1,-5.439715228139206,15.047968781328876,20.487684009468083,-1.50486e-11,0.09962700000000001,32.38055043612673,32.09370270157688,(0.2000027050621786+0.3464163981201071j),0.2000027050621786,0.3464163981201071
352,,,,,(-1.4632e-10-9.5397e-11j),(-6.493e-10-1.0211e-10j),(-0.00025547-0.0012093j),(-0.0027342-0.0037587j),"(14,)",2,1,-31.170000444211098,-19.665023537836323,11.504976906374777,,,,,(9.994211096117228e-08-1.0004477085427483e-07j),9.994211096117228e-08,-1.0004477085427483e-07
353,,,,,(4.4157e-11+2.0229e-10j),(2.7334e-10+6.5976e-10j),(-0.00079107+0.0012335j),(-0.0019346+0.0046649j),"(14,)",3,1,-29.691344410825486,-18.94422220936482,10.747122201460668,,,,,(9.994173232448272e-08-1.0004228929986588e-07j),9.994173232448272e-08,-1.0004228929986588e-07
354,1.0069e-09,0.032344,-0.3,3.0,(0.079527+7.307e-09j),(-0.11229+0.037234j),(-0.055457-0.06197j),(-0.059753+0.28967j),"(14,)",1,2,-5.292838021728236,15.651611087775311,20.944449109503548,-3.0206999999999997e-10,0.097032,38.17036187700962,37.86571185433671,(0.19999326888824098+0.34639348984748486j),0.19999326888824098,0.34639348984748486
355,,,,,(-3.096e-10-1.326e-10j),(-1.2661e-09+2.0374e-11j),(-0.00088377-0.002211j),(-0.0064294-0.0062321j),"(14,)",2,2,-25.474798423045954,-13.969842302387805,11.50495612065815,,,,,(9.994593234103493e-08-1.0004775639135282e-07j),9.994593234103493e-08,-1.0004775639135282e-07
356,,,,,(2.4356e-11+3.5148e-10j),(2.9654e-10+1.176e-09j),(-0.0016335+0.0018775j),(-0.0044014+0.0073609j),"(14,)",3,2,-25.09105879653502,-14.344167875610852,10.74689092092417,,,,,(9.994167870246113e-08-1.0004528041965145e-07j),9.994167870246113e-08,-1.0004528041965145e-07
357,7.458e-09,0.031228,-0.3,3.0,(0.089231+7.5818e-09j),(-0.11953+0.037707j),(-0.058175-0.071624j),(-0.067772+0.30592j),"(14,)",1,3,-5.589676964902676,16.152704836629596,21.742381801532275,-2.2373999999999997e-09,0.09368399999999999,44.310132079650714,44.015441075850745,(0.20000096275323875+0.3464158432017766j),0.20000096275323875,0.3464158432017766
358,,,,,(-5.0494e-10-2.1203e-10j),(-2.0582e-09+4.8514e-11j),(-0.0014638-0.0035841j),(-0.010529-0.010055j),"(14,)",2,3,-21.252723087452292,-9.747702125836803,11.50502096161549,,,,,(9.993721980528422e-08-1.0004584909698288e-07j),9.993721980528422e-08,-1.0004584909698288e-07
359,,,,,(-3.0868e-11+5.2769e-10j),(2.1603e-10+1.8087e-09j),(-0.0027936+0.0024832j),(-0.0079689+0.01012j),"(14,)",3,3,-21.55818568256713,-10.811371009711268,10.746814672855864,,,,,(9.99442242494242e-08-1.0004698899419331e-07j),9.99442242494242e-08,-1.0004698899419331e-07
360,2.1555e-08,0.030084,-0.3,3.0,(0.10012+7.7502e-09j),(-0.12593+0.037497j),(-0.060168-0.082809j),(-0.07623+0.31952j),"(14,)",1,4,-6.4444858160228105,16.56288240438228,23.007368220405088,-6.4664999999999995e-09,0.090252,50.46600501706332,50.21476166234545,(0.19999885713272428+0.34640738332740484j),0.19999885713272428,0.34640738332740484
361,,,,,(-6.9453e-10-3.4144e-10j),(-2.9089e-09-1.0212e-10j),(-0.0017687-0.0051797j),(-0.014027-0.015063j),"(14,)",2,4,-18.245230971403615,-6.740220693839733,11.50501027756388,,,,,(9.994406727024915e-08-1.0004544701588101e-07j),9.994406727024915e-08,-1.0004544701588101e-07
362,,,,,(-1.1351e-10+7.1624e-10j),(5.1003e-11+2.4999e-09j),(-0.0041512+0.0030151j),(-0.012252+0.012749j),"(14,)",3,4,-18.806898363786456,-8.059736393202682,10.747161970583772,,,,,(9.994078284174108e-08-1.0004529542528919e-07j),9.994078284174108e-08,-1.0004529542528919e-07
363,5.3012e-08,0.029299,-0.3,3.0,(0.11233+7.7895e-09j),(-0.13139+0.036432j),(-0.061335-0.095765j),(-0.085355+0.33j),"(14,)",1,5,-8.028731265874566,16.883969199339475,24.91270046521404,-1.59036e-08,0.087897,55.69572445646607,55.5166008515649,(0.2000022226960618+0.346420637217508j),0.2000022226960618,0.346420637217508
364,,,,,(-8.2946e-10-5.231e-10j),(-3.6519e-09-5.1909e-10j),(-0.0015335-0.0067644j),(-0.015654-0.020864j),"(14,)",2,5,-16.188061068689166,-4.682949178617167,11.505111890071998,,,,,(9.99437280767507e-08-1.000470130697155e-07j),9.99437280767507e-08,-1.000470130697155e-07
365,,,,,(-2.0635e-10+9.167e-10j),(-1.3979e-10+3.235e-09j),(-0.005613+0.003555j),(-0.016883+0.015468j),"(14,)",3,5,-16.561603391887203,-5.814545173637757,10.747058218249448,,,,,(9.994198543444019e-08-1.0004722912397555e-07j),9.994198543444019e-08,-1.0004722912397555e-07
366,1.0471e-07,0.028957,-0.3,3.0,(0.12604+7.722e-09j),(-0.13596+0.034817j),(-0.061707-0.11047j),(-0.094574+0.33789j),"(14,)",1,6,-12.031026711412649,17.13560043495684,29.16662714636949,-3.1413e-08,0.086871,59.5951707911731,59.52305630590187,(0.19999852538820168+0.34640072053016124j),0.19999852538820168,0.34640072053016124
367,,,,,(-9.0506e-10-7.2951e-10j),(-4.2284e-09-1.1111e-09j),(-0.00087913-0.0081738j),(-0.015574-0.026707j),"(14,)",2,6,-14.711869003264066,-3.206569149347147,11.50529985391692,,,,,(9.994341656620031e-08-1.0004422924319454e-07j),9.994341656620031e-08,-1.0004422924319454e-07
368,,,,,(-3.1943e-10+1.1197e-09j),(-3.9957e-10+3.9939e-09j),(-0.0071957+0.0040066j),(-0.021978+0.017962j),"(14,)",3,6,-14.69602146986471,-3.9487499815432763,10.747271488321434,,,,,(9.994239356737448e-08-1.0004253010932839e-07j),9.994239356737448e-08,-1.0004253010932839e-07
369,1.7877e-07,0.02883,-0.3,3.0,(0.14142+7.6099e-09j),(-0.13988+0.033213j),(-0.061405-0.12679j),(-0.10294+0.34436j),"(14,)",1,7,-11.153794223716185,17.34443511718973,28.498229340905915,-5.3631e-08,0.08649000000000001,62.641691037114086,62.73033612614175,(0.20000298218492393+0.34641564936079666j),0.20000298218492393,0.34641564936079666
370,,,,,(-9.5752e-10-9.2601e-10j),(-4.7074e-09-1.7062e-09j),(-0.00015387-0.009414j),(-0.01499-0.032078j),"(14,)",2,7,-13.533656002874135,-2.0283699888210083,11.505286014053127,,,,,(9.99406485540542e-08-1.0004643924729493e-07j),9.99406485540542e-08,-1.0004643924729493e-07
371,,,,,(-4.6782e-10+1.3127e-09j),(-7.8859e-10+4.7337e-09j),(-0.0088977+0.0042181j),(-0.027623+0.019713j),"(14,)",3,7,-13.14430970772834,-2.3971608389791306,10.747148868749207,,,,,(9.994390560346967e-08-1.0004365162505166e-07j),9.994390560346967e-08,-1.0004365162505166e-07
372,2.6734e-07,0.028818,-0.3,3.0,(0.15868+7.4259e-09j),(-0.14321+0.031913j),(-0.060467-0.14475j),(-0.10992+0.34995j),"(14,)",1,8,-5.447577435514665,17.521247894296632,22.968825329811295,-8.0202e-08,0.086454,65.03420513799243,65.36416200002313,(0.20000086044020432+0.34640921680357983j),0.20000086044020432,0.34640921680357983
373,,,,,(-1.0026e-09-1.0976e-09j),(-5.1266e-09-2.2248e-09j),(0.00047697-0.010498j),(-0.014491-0.036767j),"(14,)",2,8,-12.579212766383346,-1.0740419621120574,11.50517080427129,,,,,(9.994150677432176e-08-1.0004481261275881e-07j),9.994150677432176e-08,-1.0004481261275881e-07
374,,,,,(-6.4871e-10+1.4857e-09j),(-1.2963e-09+5.434e-09j),(-0.010672+0.0041832j),(-0.033664+0.020673j),"(14,)",3,8,-11.824652164251914,-1.077278670113577,10.747373494138337,,,,,(9.994357608242643e-08-1.0004356142015206e-07j),9.994357608242643e-08,-1.0004356142015206e-07
375,3.7123e-07,0.028859,-0.3,3.0,(0.17804+7.2368e-09j),(-0.14605+0.030974j),(-0.058906-0.16454j),(-0.11551+0.35494j),"(14,)",1,9,-2.384806640880561,17.6728566184852,20.05766325936576,-1.11369e-07,0.086577,66.92312008963115,67.59010621989674,(0.19999393016170589+0.346392914653241j),0.19999393016170589,0.346392914653241
376,,,,,(-1.0542e-09-1.2469e-09j),(-5.535e-09-2.6581e-09j),(0.00096529-0.011506j),(-0.014365-0.040976j),"(14,)",2,9,-11.761352744778433,-0.2562976361476078,11.505055108630824,,,,,(9.994165676863501e-08-1.0004241752534551e-07j),9.994165676863501e-08,-1.0004241752534551e-07
377,,,,,(-8.4909e-10+1.6408e-09j),(-1.8815e-09+6.0762e-09j),(-0.012439+0.00395j),(-0.039802+0.020955j),"(14,)",3,9,-10.69735736043845,0.0503269612368236,10.747684321675274,,,,,(9.994222890758248e-08-1.000429775700118e-07j),9.994222890758248e-08,-1.000429775700118e-07
378,3.5982e-12,0.032533,-0.3,3.0,(0.070879+7.8104e-09j),(-0.062445+0.080843j),(-0.048922-0.041685j),(-0.034143+0.25309j),"(15,)",1,1,-3.50260573169972,14.376342377521043,17.87894810922076,-1.07946e-12,0.09759899999999999,27.609141765284452,28.066539552147052,(0.3464046790042558+0.19999883458357776j),0.3464046790042558,0.19999883458357776
379,,,,,(-1.1756e-10+8.6865e-11j),(-2.7023e-10+4.782e-10j),(-0.0010212-0.00015455j),(-0.0037429+0.001038j),"(15,)",2,1,-32.729733929493264,-21.22434462801155,11.505389301481717,,,,,(9.994306432344472e-08-1.0004517866687979e-07j),9.994306432344472e-08,-1.0004517866687979e-07
380,,,,,(1.0629e-10+1.65e-10j),(4.6141e-10+4.9474e-10j),(-0.00029271+0.001357j),(-0.00016908+0.004781j),"(15,)",3,1,-30.16119401701229,-19.414496832469084,10.746697184543208,,,,,(9.994240427260013e-08-1.0004356028329035e-07j),9.994240427260013e-08,-1.0004356028329035e-07
381,8.7037e-11,0.031457,-0.3,3.0,(0.079527+8.2954e-09j),(-0.068607+0.085801j),(-0.052568-0.049185j),(-0.041287+0.27152j),"(15,)",1,2,-2.4336964182070804,15.007782822694981,17.441479240902062,-2.61111e-11,0.094371,32.9640513711839,33.56910211770565,(0.3464145858328963+0.20000213978608286j),0.3464145858328963,0.20000213978608286
382,,,,,(-2.8496e-10+1.4628e-10j),(-7.5308e-10+9.4043e-10j),(-0.0021568-0.00069337j),(-0.0084686+0.00093247j),"(15,)",2,2,-25.906969593847435,-14.401730252898282,11.505239340949153,,,,,(9.994196489456953e-08-1.0004453109070694e-07j),9.994196489456953e-08,-1.0004453109070694e-07
383,,,,,(1.4307e-10+3.1511e-10j),(6.7799e-10+9.8174e-10j),(-0.00085928+0.0022924j),(-0.0015231+0.0082984j),"(15,)",3,2,-25.233523932571917,-14.486520233784335,10.747003698787584,,,,,(9.994236047818028e-08-1.0004485313365426e-07j),9.994236047818028e-08,-1.0004485313365426e-07
384,2.3872e-09,0.030029,-0.3,3.0,(0.089231+8.6647e-09j),(-0.074545+0.089783j),(-0.055614-0.058227j),(-0.049165+0.28757j),"(15,)",1,3,-1.3109975112078915,15.532502793249762,16.843500304457656,-7.1616e-10,0.090087,38.86070530431689,39.68150677178727,(0.34640606035088506+0.1999998123686363j),0.34640606035088506,0.1999998123686363
385,,,,,(-5.0751e-10+1.8798e-10j),(-1.4549e-09+1.424e-09j),(-0.0034766-0.0016027j),(-0.014395-0.00016181j),"(15,)",2,3,-21.35032471841012,-9.845517860617258,11.504806857792865,,,,,(9.994522019549852e-08-1.0004669232926946e-07j),9.994522019549852e-08,-1.0004669232926946e-07
386,,,,,(1.4524e-10+5.1391e-10j),(8.0271e-10+1.6546e-09j),(-0.0018466+0.003291j),(-0.004266+0.012285j),"(15,)",3,3,-21.475013247826688,-10.728350744920036,10.746662502906654,,,,,(9.99432476284396e-08-1.0004622664899661e-07j),9.99432476284396e-08,-1.0004622664899661e-07
387,1.2599e-08,0.02843,-0.3,3.0,(0.10012+8.9218e-09j),(-0.080123+0.092822j),(-0.057971-0.068876j),(-0.057443+0.30112j),"(15,)",1,4,-0.17847720448383586,15.962524580414835,16.14100178489867,-3.779699999999999e-09,0.08529,45.150580169421914,46.27584349630671,(0.34640888906182954+0.20000077771526742j),0.34640888906182954,0.20000077771526742
388,,,,,(-7.535e-10+1.9618e-10j),(-2.2842e-09+1.8303e-09j),(-0.0047458-0.0027877j),(-0.020573-0.00228j),"(15,)",2,4,-18.196749668861912,-6.691331641295145,11.505418027566769,,,,,(9.994185904964627e-08-1.0004216393492409e-07j),9.994185904964627e-08,-1.0004216393492409e-07
389,,,,,(9.9929e-11+7.394e-10j),(7.8756e-10+2.4451e-09j),(-0.0031959+0.0041917j),(-0.0082965+0.01616j),"(15,)",3,4,-18.572332605364608,-7.825456516603797,10.746876088760812,,,,,(9.994264225804072e-08-1.0004542892907392e-07j),9.994264225804072e-08,-1.0004542892907392e-07
390,3.8677e-08,0.027001,-0.3,3.0,(0.11233+9.0567e-09j),(-0.08522+0.094838j),(-0.059521-0.081285j),(-0.06596+0.31186j),"(15,)",1,5,0.9132012801176941,16.30177023240586,15.388568952288166,-1.16031e-08,0.081003,51.160239942965035,52.683657738602285,(0.3464048523277953+0.19999722933514597j),0.3464048523277953,0.19999722933514597
391,,,,,(-9.7386e-10+1.6754e-10j),(-3.0842e-09+2.0697e-09j),(-0.0057022-0.0040331j),(-0.025769-0.0050859j),"(15,)",2,5,-16.127794707042028,-4.622389785070473,11.505404921971554,,,,,(9.994156985249783e-08-1.0004240871251577e-07j),9.994156985249783e-08,-1.0004240871251577e-07
392,,,,,(1.4935e-11+9.7984e-10j),(6.4606e-10+3.3134e-09j),(-0.0048243+0.0049706j),(-0.013347+0.019792j),"(15,)",3,5,-16.19963100534552,-5.4525749850008856,10.747056020344631,,,,,(9.994609726211741e-08-1.000424696926779e-07j),9.994609726211741e-08,-1.000424696926779e-07
393,8.6496e-08,0.026222,-0.3,3.0,(0.12604+9.0544e-09j),(-0.089712+0.095727j),(-0.060132-0.095638j),(-0.074573+0.31939j),"(15,)",1,6,1.9362501973596111,16.54942395759447,14.613173760234858,-2.59488e-08,0.078666,55.44682952228403,57.432183507487345,(0.34641588653201505+0.2000022796382105j),0.34641588653201505,0.2000022796382105
394,,,,,(-1.1143e-09+1.0279e-10j),(-3.6663e-09+2.0658e-09j),(-0.0060849-0.0050585j),(-0.028658-0.0080177j),"(15,)",2,6,-15.043555624522238,-3.538098083289486,11.505457541232753,,,,,(9.994287599570976e-08-1.0004578117352229e-07j),9.994287599570976e-08,-1.0004578117352229e-07
395,,,,,(-1.0023e-10+1.2377e-09j),(4.1339e-10+4.257e-09j),(-0.0066864+0.0056843j),(-0.019231+0.023344j),"(15,)",3,6,-14.144309278154344,-3.397163270620134,10.747146007534209,,,,,(9.994330314681095e-08-1.0004282311584655e-07j),9.994330314681095e-08,-1.0004282311584655e-07
396,1.5552e-07,0.025955,-0.3,3.0,(0.14142+8.9706e-09j),(-0.093606+0.096052j),(-0.05995-0.11179j),(-0.082597+0.32497j),"(15,)",1,7,2.90992320927058,16.741245818556298,13.831322609285717,-4.6656e-08,0.07786499999999999,58.133362594875706,60.64322569126052,(0.3464054730160358+0.19999983735512353j),0.3464054730160358,0.19999983735512353
397,,,,,(-1.2138e-09+2.9202e-11j),(-4.1182e-09+1.9684e-09j),(-0.006216-0.0059177j),(-0.03043-0.010765j),"(15,)",2,7,-14.338110796960848,-2.8321641058842055,11.505946691076643,,,,,(9.994239925057839e-08-1.0004206138457039e-07j),9.994239925057839e-08,-1.0004206138457039e-07
398,,,,,(-2.4954e-10+1.4768e-09j),(5.2306e-11+5.163e-09j),(-0.0086355+0.0061375j),(-0.025568+0.026065j),"(15,)",3,7,-12.508793718063401,-1.7616503599401567,10.747143358123246,,,,,(9.99441532326866e-08-1.0004519892013546e-07j),9.99441532326866e-08,-1.0004519892013546e-07
